uses_wellness_apps,mindfulness_minutes_per_day,sleep_quality,stress_level,sleep_duration_hours,caffeine_intake_mg_per_day,gaming_hours,entertainment_hours,phone_usage_hours,laptop_usage_hours,gender,daily_screen_time_hours,mood_rating,physical_activity_hours_per_week,mental_health_score,weekly_depression_score,social_media_hours,work_related_hours
False,29.6,3.0,3,8.0,105.8,2.8,2.1,2.1,2.0,Male,4.9,7.4,6.4,73.0,0.0,2.2,3.0
True,14.0,3.0,9,6.6,149.3,1.6,1.5,1.4,1.8,Female,6.1,3.2,2.7,51.0,14.0,4.5,4.3
False,5.8,3.0,10,7.9,89.7,0.9,0.6,3.8,2.6,Male,6.4,1.0,0.0,44.0,12.0,4.5,4.1
False,8.8,4.0,9,6.6,196.6,1.1,1.1,2.3,2.4,Female,5.9,1.0,0.7,48.0,19.0,4.5,4.0
False,22.6,5.0,4,7.5,80.5,2.1,1.9,1.7,2.4,Male,4.3,6.4,3.7,66.0,8.0,2.8,3.6
False,18.6,3.0,6,6.9,143.9,0.9,1.0,2.2,1.5,Male,5.8,2.6,1.9,56.0,7.0,3.7,3.7
False,9.0,4.0,10,7.6,137.4,2.3,0.5,1.3,1.9,Female,6.5,1.0,1.3,47.0,8.0,4.5,3.8
False,24.4,4.0,5,6.8,231.2,0.8,0.4,1.7,1.9,Male,3.8,5.2,3.1,65.0,9.0,3.2,3.6
False,11.5,5.0,8,6.4,155.5,1.2,2.2,4.2,0.2,Male,5.9,1.0,2.4,64.0,16.0,4.5,4.1
True,12.5,5.0,8,7.1,128.8,0.9,1.5,1.3,2.7,Male,4.9,2.5,1.3,64.0,13.0,4.5,3.8
True,29.4,5.0,5,7.1,271.8,1.5,1.4,1.9,0.0,Female,4.2,5.6,2.6,71.0,2.0,3.4,3.5
False,7.6,4.0,8,7.0,196.7,1.2,1.9,1.6,2.3,Female,5.4,1.5,0.0,55.0,7.0,4.5,3.9
True,23.9,5.0,1,7.3,155.6,2.7,2.5,1.1,1.8,Male,3.0,10.0,5.7,85.0,1.0,0.7,1.5
False,9.1,4.0,10,7.6,200.8,0.6,0.5,2.4,1.2,Female,5.7,1.0,2.5,56.0,13.0,4.5,4.0
False,14.3,4.0,5,7.4,160.4,1.2,1.4,2.0,1.9,Female,4.6,4.7,7.8,78.0,5.0,3.1,3.7
False,20.3,3.0,6,7.9,78.6,0.5,1.9,2.8,2.0,Male,6.8,4.9,1.0,64.0,5.0,3.1,3.6
False,14.2,4.0,6,7.6,159.1,1.0,1.5,2.7,0.1,Female,4.0,4.9,3.1,55.0,6.0,4.0,3.7
True,18.0,3.0,4,7.6,115.7,1.8,1.7,2.8,3.1,Female,6.9,6.6,4.0,81.0,4.0,2.8,3.2
False,11.2,5.0,4,7.9,68.0,2.0,1.4,1.2,1.6,Female,3.5,5.7,2.7,66.0,5.0,3.1,3.1
False,11.4,3.0,8,6.5,137.5,0.7,1.5,2.6,4.0,Male,8.3,1.0,1.5,56.0,6.0,4.5,3.7
True,28.6,4.0,5,6.8,237.9,1.5,1.9,2.6,2.4,Female,7.0,4.2,3.9,68.0,8.0,3.4,3.8
True,38.0,4.0,1,8.2,143.6,2.5,2.2,1.1,1.6,Female,2.3,9.6,4.5,76.0,2.0,0.8,1.3
False,26.6,4.0,3,6.7,117.0,2.3,1.9,1.7,0.7,Male,3.2,8.3,5.9,75.0,4.0,2.3,3.0
True,23.7,4.0,3,7.6,162.6,2.0,2.8,0.7,1.4,Male,5.0,8.1,8.3,82.0,2.0,2.2,2.8
True,13.6,4.0,7,7.2,124.3,1.3,1.7,2.6,1.7,Male,5.5,4.6,7.9,65.0,9.0,4.3,3.8
False,10.1,3.0,10,6.4,193.0,1.1,0.2,2.6,3.1,Male,9.9,2.0,1.9,47.0,6.0,4.5,4.0
False,5.1,3.0,10,6.8,142.8,1.5,1.7,3.3,2.8,Female,8.3,1.0,0.0,44.0,5.0,4.5,3.8
True,13.0,3.0,10,7.8,81.8,1.6,0.4,1.8,2.0,Male,8.2,1.0,0.0,41.0,14.0,4.5,3.9
False,8.6,3.0,9,6.2,158.6,0.4,0.2,2.4,3.4,Male,7.7,1.0,1.3,49.0,4.0,4.5,3.9
False,9.3,2.0,10,6.6,159.9,1.1,0.6,2.9,0.0,Female,6.5,1.0,0.0,49.0,9.0,4.5,4.3
True,14.0,4.0,10,6.2,239.4,0.9,0.4,1.3,2.0,Male,6.4,1.0,0.0,43.0,14.0,4.5,4.2
True,11.2,4.0,4,7.2,132.1,1.9,2.0,1.2,2.9,Other,4.9,5.3,3.8,77.0,4.0,3.1,3.8
False,8.7,3.0,10,6.7,193.7,0.6,1.4,1.3,2.1,Male,8.1,1.0,0.4,39.0,10.0,4.5,3.9
True,20.2,5.0,1,7.8,107.6,2.5,2.6,1.7,0.0,Male,2.2,10.0,4.9,83.0,4.0,0.8,1.4
False,23.8,4.0,7,7.1,153.3,1.3,1.8,1.2,3.0,Male,5.3,3.3,1.1,63.0,5.0,4.0,3.9
True,20.7,4.0,6,7.4,163.7,1.3,1.6,1.4,2.3,Male,6.5,4.0,8.0,75.0,6.0,3.8,4.0
False,21.4,4.0,7,6.9,85.7,1.0,2.2,2.8,1.9,Male,5.4,2.9,1.9,69.0,10.0,4.2,4.2
True,32.6,4.0,2,8.7,182.2,2.1,2.4,1.9,1.6,Female,3.0,7.4,7.7,82.0,6.0,1.7,2.1
False,8.2,3.0,8,7.6,188.8,1.1,1.0,2.3,3.7,Other,6.2,1.6,0.0,50.0,10.0,4.5,3.8
True,22.1,4.0,7,7.6,114.4,1.4,1.6,1.5,2.0,Male,5.8,1.6,3.9,53.0,6.0,4.0,3.5
True,10.5,4.0,8,7.5,154.9,0.9,0.5,1.4,1.2,Female,6.4,1.8,2.1,54.0,9.0,4.5,4.1
False,33.7,4.0,1,7.0,136.7,2.8,2.3,2.3,0.6,Female,3.6,8.8,4.1,81.0,0.0,0.6,1.1
False,17.5,3.0,8,7.0,193.0,0.9,1.3,2.1,2.3,Female,6.6,1.4,0.3,57.0,14.0,4.5,3.8
False,32.1,4.0,4,7.2,115.4,1.4,1.2,2.7,2.6,Male,5.6,5.6,3.5,58.0,5.0,2.3,3.5
True,8.0,3.0,10,6.8,114.3,0.7,1.2,3.2,1.6,Male,7.4,1.5,0.0,42.0,17.0,4.5,3.7
True,29.1,4.0,4,7.4,219.2,1.9,1.5,1.4,0.9,Male,3.5,5.8,2.6,75.0,4.0,2.9,3.1
False,10.8,3.0,10,7.3,134.1,1.5,1.0,2.8,3.0,Female,8.3,1.0,0.0,49.0,17.0,4.5,3.9
True,31.3,5.0,4,7.4,110.3,1.2,1.6,1.0,0.5,Female,4.4,6.6,4.4,68.0,8.0,2.8,3.4
True,14.7,4.0,7,7.2,128.9,1.0,1.7,3.9,3.7,Male,7.7,4.2,4.3,67.0,10.0,4.1,3.8
True,31.1,5.0,2,7.0,99.6,2.5,2.1,1.3,0.7,Male,1.3,9.7,11.0,93.0,4.0,2.0,2.4
True,19.2,4.0,1,6.6,171.3,2.2,2.6,2.6,0.1,Female,3.8,7.2,6.2,93.0,0.0,1.1,1.5
False,16.8,4.0,9,6.9,165.0,1.2,1.9,1.0,0.2,Female,5.3,2.1,0.0,52.0,8.0,4.5,4.1
True,41.4,4.0,1,8.5,60.8,2.6,2.1,1.9,0.3,Other,2.5,9.1,4.7,85.0,1.0,0.3,1.1
False,7.9,3.0,10,7.8,185.6,0.8,1.6,3.4,1.2,Female,10.0,1.0,1.1,53.0,17.0,4.5,3.8
True,14.0,3.0,10,7.8,163.8,1.5,1.4,1.3,1.0,Male,5.8,1.0,0.9,47.0,15.0,4.5,4.1
False,7.7,4.0,8,7.1,147.3,1.0,1.5,4.0,2.6,Female,6.0,4.0,0.0,58.0,12.0,4.5,3.9
True,28.9,3.0,4,7.5,121.4,1.7,1.9,2.0,2.5,Female,5.1,5.3,8.7,73.0,7.0,2.7,3.6
False,19.4,4.0,5,8.0,134.2,1.7,1.6,2.9,1.3,Male,5.0,4.3,0.7,60.0,7.0,3.2,3.6
False,17.6,3.0,9,7.7,223.3,0.9,0.8,2.4,4.9,Female,9.8,1.0,1.3,58.0,12.0,4.5,3.7
True,10.6,5.0,8,7.0,107.5,0.7,1.7,2.4,1.2,Female,3.0,2.7,1.8,55.0,9.0,4.1,3.9
False,12.2,4.0,4,7.5,212.2,1.4,1.6,0.7,1.4,Male,5.1,5.8,3.6,75.0,5.0,2.6,3.4
False,28.9,5.0,1,7.5,163.2,1.8,2.4,1.6,0.1,Female,2.9,10.0,4.4,84.0,1.0,0.7,1.3
False,14.7,3.0,9,7.2,217.7,1.6,1.6,3.1,1.4,Female,8.6,1.0,1.4,51.0,8.0,4.5,3.7
True,9.8,4.0,10,7.3,196.2,1.6,0.5,1.7,1.8,Female,5.9,1.0,0.0,53.0,10.0,4.5,3.7
True,22.8,4.0,3,6.8,61.6,1.5,1.9,2.1,0.2,Male,5.9,5.9,4.0,77.0,2.0,2.2,3.3
False,12.9,4.0,6,7.8,137.5,1.3,1.0,0.6,1.0,Male,3.7,3.9,8.2,72.0,5.0,3.8,3.6
True,22.0,4.0,4,7.3,146.2,1.3,1.5,1.5,1.9,Female,2.6,8.2,8.5,80.0,6.0,3.0,3.3
False,25.3,4.0,6,7.1,207.3,0.5,2.1,3.0,0.9,Male,6.7,4.8,2.5,64.0,7.0,3.7,3.4
False,18.5,5.0,5,7.7,163.8,1.1,1.2,0.8,0.7,Female,2.2,8.3,2.0,70.0,6.0,3.3,3.6
False,17.4,4.0,8,8.1,49.8,1.2,2.0,2.6,2.4,Female,6.2,3.4,0.0,53.0,3.0,4.5,3.6
False,12.8,4.0,10,7.5,103.5,0.8,0.8,2.2,0.1,Male,5.8,1.0,1.1,54.0,10.0,4.5,4.0
True,28.0,5.0,2,7.7,184.6,2.0,2.5,1.8,0.3,Female,2.3,6.9,5.5,76.0,0.0,1.6,2.4
True,8.3,4.0,10,7.8,218.3,1.8,0.1,1.7,1.7,Female,4.6,1.3,1.5,48.0,16.0,4.5,3.9
True,24.7,4.0,4,6.8,191.9,1.8,2.0,1.6,2.4,Male,6.0,5.1,3.8,75.0,6.0,2.6,3.5
False,10.1,4.0,10,7.4,170.7,1.3,0.6,1.6,1.8,Female,5.0,1.0,0.0,42.0,10.0,4.5,4.0
True,34.6,4.0,2,7.7,141.8,2.7,2.5,2.8,1.3,Female,4.7,7.8,5.1,92.0,2.0,1.6,2.4
True,19.9,4.0,2,8.0,207.3,2.1,2.6,1.6,1.2,Female,2.3,7.2,4.5,76.0,4.0,1.6,2.3
True,11.1,3.0,7,6.6,242.5,1.4,1.9,3.6,2.6,Female,9.5,4.3,5.1,62.0,11.0,4.5,3.9
False,17.5,4.0,3,7.7,91.0,1.7,1.9,2.3,2.4,Male,4.1,6.4,2.3,69.0,1.0,2.2,3.4
True,9.3,4.0,9,7.6,161.7,1.1,0.4,1.5,1.6,Female,5.9,2.4,0.9,53.0,16.0,4.5,3.9
False,11.1,3.0,10,6.9,222.2,0.9,1.4,2.9,1.2,Female,4.9,1.0,0.0,44.0,8.0,4.5,3.8
False,17.0,4.0,7,7.1,89.9,1.1,2.3,2.6,1.5,Female,5.0,2.7,1.2,66.0,12.0,3.9,3.8
True,8.8,5.0,8,7.4,158.6,0.9,1.2,0.5,0.7,Female,3.9,1.9,0.3,53.0,10.0,4.0,4.1
True,20.6,3.0,8,8.8,33.5,1.1,1.8,1.1,1.3,Male,3.4,1.5,2.4,58.0,13.0,4.5,3.7
False,7.5,3.0,8,7.0,241.5,1.2,1.5,1.9,1.0,Female,4.7,2.7,1.4,53.0,13.0,4.5,3.5
True,28.8,4.0,3,7.8,173.5,1.8,2.7,0.6,1.4,Male,3.3,7.3,4.0,73.0,4.0,2.1,2.5
False,10.5,4.0,6,7.2,53.8,1.5,1.4,3.9,1.0,Male,5.1,2.9,3.5,66.0,3.0,3.8,3.8
True,8.4,3.0,8,6.7,147.3,0.9,1.3,2.7,2.1,Male,6.7,1.1,1.6,49.0,6.0,4.5,3.8
True,17.9,4.0,8,7.6,144.3,1.1,1.2,2.0,2.4,Other,6.1,1.0,2.7,54.0,11.0,4.5,4.1
False,26.3,4.0,2,6.8,163.3,2.0,2.5,1.7,1.1,Female,3.8,8.8,2.9,78.0,6.0,1.7,2.3
False,14.9,4.0,6,8.4,95.8,1.1,1.5,1.5,0.6,Female,2.8,5.5,0.8,61.0,7.0,3.8,4.1
False,11.9,4.0,10,6.8,96.7,1.4,1.6,0.2,2.3,Female,5.8,1.2,0.8,49.0,11.0,4.5,3.7
False,37.7,4.0,1,7.3,248.8,2.8,1.9,0.4,1.7,Female,2.9,9.4,4.9,90.0,2.0,0.6,1.3
False,9.4,4.0,10,7.3,123.9,1.1,0.4,3.7,1.1,Female,7.8,1.3,0.0,52.0,9.0,4.5,4.1
False,14.6,3.0,6,7.5,176.3,1.9,1.0,3.4,3.0,Female,6.8,4.2,3.9,59.0,9.0,3.8,3.8
False,26.9,4.0,4,7.6,74.2,1.5,1.0,1.5,0.9,Male,4.4,6.5,4.0,69.0,4.0,2.8,3.5
False,25.1,4.0,4,7.2,109.5,2.4,1.3,2.8,0.0,Male,4.7,5.5,4.0,67.0,7.0,2.2,3.4
True,7.6,4.0,10,6.6,113.3,1.3,1.2,2.5,0.7,Female,5.1,1.0,0.0,44.0,14.0,4.5,3.7
True,14.0,3.0,8,6.9,248.8,1.7,0.5,2.6,3.3,Female,7.9,2.1,1.3,59.0,9.0,4.5,3.7
True,15.5,5.0,1,7.4,125.5,2.4,2.6,0.7,1.2,Male,1.2,10.0,4.3,89.0,0.0,0.6,1.3
False,6.6,4.0,10,8.6,146.9,0.9,1.5,0.4,0.9,Male,4.9,1.6,0.0,44.0,11.0,4.5,4.4
False,13.2,3.0,6,7.5,105.1,1.6,1.5,3.1,1.5,Female,4.6,4.6,1.7,61.0,8.0,3.6,3.6
True,19.4,4.0,2,6.7,159.3,2.2,2.2,0.2,2.6,Male,4.9,7.7,4.2,78.0,0.0,1.4,2.5
False,6.7,4.0,9,7.1,232.0,1.0,1.2,1.9,1.4,Female,5.8,1.0,0.5,54.0,15.0,4.5,3.9
True,26.3,4.0,6,7.8,223.0,2.1,1.4,1.7,2.2,Other,4.4,4.5,5.2,70.0,5.0,4.1,3.9
True,15.5,4.0,7,7.9,181.0,0.2,1.9,1.6,1.3,Male,5.6,5.9,2.6,64.0,11.0,4.1,3.9
False,15.0,4.0,10,7.2,156.7,1.1,0.6,2.3,2.2,Male,5.6,1.0,0.0,43.0,13.0,4.5,3.8
True,16.5,4.0,5,7.5,111.2,1.0,1.2,1.4,1.7,Female,3.7,4.8,1.4,61.0,9.0,3.5,3.8
False,17.2,4.0,6,7.6,132.0,1.6,1.3,2.4,1.1,Female,5.3,4.9,1.9,52.0,11.0,3.6,3.8
False,24.3,4.0,4,6.9,129.0,1.5,2.7,2.1,1.8,Female,4.5,7.7,2.7,73.0,4.0,2.7,3.7
True,14.5,4.0,4,7.2,122.8,1.6,1.8,3.9,0.9,Other,7.8,6.7,4.4,75.0,7.0,2.4,3.5
True,28.9,5.0,5,7.9,117.4,1.9,2.2,0.8,0.0,Male,2.1,4.9,9.1,83.0,4.0,3.5,3.4
True,16.1,5.0,4,7.7,110.1,1.4,2.4,2.0,1.5,Female,4.7,5.3,2.7,60.0,5.0,2.8,3.5
False,15.1,4.0,4,7.7,83.7,1.7,1.7,2.4,0.1,Female,2.2,7.3,2.3,72.0,8.0,2.4,3.5
False,7.7,4.0,9,6.3,121.1,0.6,1.4,1.8,2.2,Female,7.1,1.0,0.0,44.0,10.0,4.5,4.0
True,30.2,5.0,2,7.7,87.4,1.7,2.5,0.8,1.5,Male,2.8,5.4,6.0,86.0,3.0,1.7,2.6
False,8.4,4.0,10,6.6,70.4,0.4,1.2,3.1,3.1,Female,7.2,1.8,0.2,58.0,14.0,4.5,3.6
True,26.8,4.0,2,8.4,101.0,1.6,2.7,2.3,1.1,Female,4.0,9.0,4.0,83.0,5.0,1.5,2.6
False,15.2,4.0,7,8.4,54.4,0.3,1.9,0.9,1.5,Male,4.2,1.5,0.0,53.0,9.0,3.9,3.9
False,14.2,4.0,4,6.9,176.7,1.3,1.6,2.4,0.0,Male,4.2,6.8,2.5,79.0,3.0,2.4,3.6
False,20.1,4.0,7,6.8,117.1,1.2,0.8,3.5,0.3,Female,6.1,2.5,1.7,59.0,6.0,3.9,3.7
False,21.0,4.0,1,6.4,119.5,2.3,2.3,2.0,0.0,Male,3.4,7.7,3.7,77.0,3.0,1.0,0.9
True,8.3,3.0,8,7.3,154.0,0.7,1.5,2.0,2.7,Male,8.6,2.3,3.6,58.0,10.0,4.4,3.9
False,8.8,4.0,10,7.0,174.0,1.2,1.1,3.4,1.0,Male,5.6,1.0,0.0,53.0,19.0,4.5,4.0
False,23.1,4.0,7,7.2,203.3,1.3,2.0,1.1,3.0,Female,7.1,2.3,1.3,58.0,13.0,3.9,3.6
False,13.7,3.0,7,7.1,103.4,1.3,0.8,3.6,0.0,Female,5.6,1.9,1.7,55.0,9.0,4.3,4.0
True,11.6,3.0,10,6.3,180.5,1.3,0.7,2.9,3.2,Female,7.3,1.0,0.0,39.0,11.0,4.5,4.0
False,35.8,5.0,1,7.7,157.1,3.1,3.0,1.2,1.4,Male,2.9,10.0,4.3,87.0,0.0,1.0,1.6
False,27.1,5.0,4,8.2,177.3,1.9,1.5,1.4,1.9,Female,3.6,5.0,2.7,74.0,5.0,2.7,3.4
True,25.9,4.0,3,7.8,134.8,1.9,2.2,1.5,0.3,Female,1.9,7.5,3.4,68.0,6.0,2.3,3.3
True,17.6,5.0,1,6.9,96.4,3.4,2.5,0.3,2.1,Female,4.5,9.4,3.9,79.0,0.0,1.0,1.3
True,23.3,4.0,7,7.3,225.5,1.8,1.1,2.2,1.1,Female,4.8,1.7,2.6,72.0,10.0,3.8,3.9
False,36.0,5.0,1,7.9,197.4,2.3,2.6,1.2,0.2,Male,3.0,9.1,5.3,86.0,5.0,0.7,1.4
False,23.5,5.0,7,7.3,111.2,1.2,1.0,2.3,0.2,Female,4.8,3.9,3.0,61.0,10.0,4.2,3.9
True,28.6,4.0,1,7.3,122.8,2.6,3.1,0.8,0.2,Male,1.2,10.0,4.6,79.0,3.0,0.7,1.1
False,11.7,3.0,7,8.3,145.0,1.4,1.6,2.8,1.9,Female,5.5,2.9,1.0,64.0,5.0,4.1,3.6
True,31.1,4.0,4,6.8,179.0,2.0,1.8,2.7,0.8,Male,3.9,4.9,8.4,79.0,2.0,2.8,3.2
True,17.7,4.0,3,8.8,170.7,1.3,1.4,1.4,0.0,Male,2.7,7.2,4.1,77.0,7.0,1.9,3.1
False,9.3,4.0,7,7.4,106.5,1.6,1.5,2.3,1.9,Male,4.5,3.3,0.8,60.0,8.0,3.9,3.9
False,14.8,4.0,1,8.0,152.3,2.9,2.4,2.1,0.0,Female,3.4,8.2,5.3,93.0,3.0,0.9,1.5
True,7.3,4.0,8,7.2,200.1,1.4,1.4,3.3,3.0,Male,7.4,1.0,0.0,50.0,5.0,4.5,3.9
True,19.2,4.0,2,7.0,137.9,2.9,2.2,1.1,3.7,Female,4.9,8.8,5.6,74.0,4.0,2.1,2.4
False,7.1,4.0,10,8.0,194.5,1.1,1.2,1.9,0.1,Male,5.4,1.0,0.0,49.0,14.0,4.5,4.1
False,25.4,4.0,6,7.4,139.9,1.3,1.5,1.4,2.7,Male,6.7,2.8,3.7,68.0,11.0,3.7,3.5
False,15.5,3.0,6,7.3,210.8,1.3,1.6,2.0,1.9,Female,5.1,5.7,2.1,61.0,5.0,3.6,3.6
True,14.2,4.0,2,7.8,127.8,2.5,2.5,2.5,0.9,Male,4.3,8.4,5.4,77.0,4.0,1.7,2.6
True,20.7,3.0,7,7.3,169.2,0.9,2.3,1.4,1.0,Male,4.5,1.4,3.0,54.0,8.0,4.5,3.7
False,29.3,4.0,3,6.1,295.5,2.0,1.4,1.7,2.2,Female,6.4,7.6,3.7,67.0,2.0,2.4,2.9
False,8.3,4.0,9,6.4,159.6,0.9,1.3,2.9,1.5,Male,6.0,2.4,0.0,53.0,17.0,4.5,4.1
True,24.6,4.0,2,7.6,151.9,3.2,2.6,3.2,0.0,Male,3.2,7.7,6.4,71.0,0.0,1.5,2.1
False,11.9,3.0,8,6.9,163.1,0.8,1.8,2.4,3.8,Male,7.7,3.9,1.0,55.0,13.0,4.3,3.7
True,12.8,4.0,10,7.0,268.3,1.2,0.0,1.9,2.0,Female,7.7,1.0,0.8,48.0,10.0,4.5,4.0
True,30.5,5.0,1,7.4,101.3,2.7,2.2,1.8,1.4,Female,3.6,10.0,5.8,94.0,3.0,0.9,1.1
False,17.8,4.0,2,7.0,189.4,2.6,2.5,2.5,0.7,Female,3.5,5.8,2.5,79.0,4.0,1.3,2.0
True,12.9,4.0,10,6.6,151.3,1.2,1.1,2.2,1.3,Female,6.3,1.0,0.3,59.0,10.0,4.5,3.9
False,23.8,4.0,4,6.9,74.2,2.4,0.7,0.5,2.9,Male,5.5,7.3,3.4,72.0,4.0,2.5,3.5
True,18.6,4.0,8,7.6,162.1,1.2,1.4,2.5,1.8,Male,6.6,1.0,1.9,49.0,7.0,4.5,3.7
False,13.8,3.0,10,6.9,184.5,1.5,1.2,1.2,1.9,Female,5.2,1.6,0.0,42.0,15.0,4.5,3.9
True,34.9,5.0,2,8.2,120.2,2.4,2.9,0.7,0.1,Male,2.5,9.0,6.3,66.0,8.0,1.6,2.6
True,18.5,4.0,1,7.3,171.6,1.9,2.9,0.5,1.1,Male,1.8,9.9,5.6,86.0,5.0,1.0,1.4
False,25.2,4.0,6,7.8,181.6,0.9,1.6,1.8,1.6,Male,5.9,4.4,2.9,71.0,10.0,3.6,3.6
False,15.2,4.0,3,7.2,128.8,2.4,2.4,1.1,2.3,Male,4.2,6.0,5.7,75.0,5.0,2.2,3.2
True,17.6,4.0,2,7.5,231.3,2.7,2.9,0.2,1.0,Other,2.8,8.2,6.4,77.0,3.0,1.6,2.4
False,18.7,4.0,8,7.4,176.3,1.4,2.0,1.7,2.5,Male,3.6,2.2,0.0,59.0,14.0,4.4,3.9
True,36.6,5.0,1,8.0,122.0,3.0,3.2,1.6,0.2,Female,2.7,6.9,4.9,91.0,2.0,1.1,1.4
True,9.0,4.0,10,7.2,222.4,1.1,0.9,1.9,1.6,Male,6.9,1.0,0.0,51.0,10.0,4.5,3.8
True,13.5,4.0,5,7.4,225.9,1.7,2.0,1.4,1.4,Other,5.3,4.8,3.9,72.0,10.0,2.8,3.6
False,7.2,3.0,10,7.1,113.4,1.6,0.8,3.6,0.0,Male,7.1,1.0,0.7,42.0,14.0,4.5,3.9
False,35.4,5.0,3,7.1,177.7,2.7,2.1,2.5,1.4,Male,5.0,6.4,4.4,72.0,3.0,2.2,3.2
False,10.3,4.0,6,8.0,90.3,1.8,2.2,1.6,0.9,Female,4.7,3.5,1.1,56.0,6.0,4.1,3.6
False,13.9,5.0,7,7.3,191.3,2.0,2.5,1.9,3.1,Female,6.2,2.1,2.3,62.0,8.0,3.9,4.0
False,20.4,3.0,6,7.5,237.5,0.7,1.6,3.3,1.0,Male,6.3,6.4,0.1,52.0,9.0,3.6,3.7
False,28.0,4.0,4,7.4,151.6,1.6,1.9,2.9,1.9,Male,5.8,4.8,7.2,80.0,4.0,2.7,3.2
False,33.1,4.0,1,7.6,146.5,2.2,1.8,0.7,0.1,Male,1.7,7.6,1.7,78.0,3.0,1.0,1.0
True,13.7,4.0,7,8.7,52.5,0.7,1.5,1.1,1.8,Male,4.0,3.6,2.6,62.0,11.0,4.0,4.1
False,19.1,4.0,2,8.1,64.1,2.9,2.7,1.3,1.0,Male,4.4,7.2,4.6,88.0,0.0,1.7,2.5
False,32.8,4.0,2,7.4,166.8,2.4,2.4,1.6,0.6,Female,2.4,6.6,5.8,92.0,3.0,1.7,2.0
True,12.9,4.0,8,7.9,50.0,1.5,1.6,1.5,4.6,Male,8.4,1.8,0.9,62.0,3.0,4.4,4.0
True,12.3,4.0,5,7.9,90.2,1.3,1.5,2.0,1.1,Male,4.6,5.0,5.8,77.0,7.0,3.7,3.3
False,17.7,4.0,9,6.6,83.0,1.6,1.6,2.7,1.3,Female,6.8,1.5,1.1,48.0,13.0,4.5,4.0
False,15.3,4.0,9,7.4,84.7,1.2,0.6,2.8,2.5,Other,8.4,1.2,1.6,53.0,4.0,4.5,3.5
False,11.3,4.0,10,7.6,110.2,1.2,1.5,1.7,0.7,Female,4.6,1.0,0.0,59.0,8.0,4.5,3.5
False,16.6,4.0,5,7.5,130.2,1.7,1.9,0.5,1.9,Male,4.5,5.5,2.1,69.0,7.0,3.5,3.7
True,29.1,5.0,4,8.1,171.4,1.7,1.8,1.1,2.1,Male,2.7,6.8,0.9,67.0,3.0,2.7,3.7
False,8.9,3.0,9,7.5,247.6,0.7,1.3,1.5,1.8,Female,5.7,1.0,0.0,46.0,7.0,4.5,4.2
True,14.2,4.0,2,6.2,157.5,1.8,2.0,0.9,4.0,Male,6.0,7.5,3.5,74.0,4.0,1.6,2.3
True,19.4,3.0,4,6.6,119.9,2.4,1.7,3.0,0.6,Male,5.7,6.7,5.8,76.0,4.0,3.0,3.6
True,23.9,4.0,5,6.9,171.4,1.4,0.9,0.9,3.2,Female,5.2,4.7,3.3,66.0,5.0,2.7,3.6
False,14.4,3.0,10,8.0,17.8,0.8,1.4,2.6,2.0,Female,7.8,1.0,0.4,47.0,15.0,4.5,4.0
True,16.7,4.0,4,7.9,224.7,1.7,2.0,0.5,2.5,Female,3.4,5.3,3.9,70.0,6.0,2.8,3.3
False,8.1,4.0,8,7.5,172.5,0.6,1.7,2.6,1.9,Male,5.8,1.0,0.0,53.0,14.0,4.5,4.1
False,11.8,3.0,7,7.4,224.4,1.3,1.2,1.9,3.6,Male,5.7,3.4,2.2,58.0,15.0,4.1,4.0
True,17.4,4.0,8,6.7,167.8,1.2,1.1,3.4,1.1,Other,6.7,3.8,0.0,51.0,8.0,4.4,4.0
False,14.2,4.0,8,6.6,52.8,1.2,1.2,1.0,2.0,Male,5.4,3.0,0.4,53.0,11.0,4.5,3.6
False,24.1,4.0,5,7.7,169.7,1.3,1.4,1.5,2.9,Female,6.6,4.4,2.1,70.0,11.0,3.3,3.8
False,17.8,3.0,9,8.3,67.1,1.7,1.8,1.7,0.9,Female,3.8,1.0,0.0,44.0,11.0,4.5,4.0
False,10.1,4.0,10,7.4,240.7,1.4,1.1,1.9,2.6,Female,7.7,1.0,0.0,47.0,12.0,4.5,4.0
False,7.1,3.0,9,6.9,150.3,1.6,1.5,1.7,1.5,Male,7.0,1.0,0.6,56.0,17.0,4.5,3.2
True,38.4,4.0,1,7.5,135.6,2.4,2.5,1.7,0.1,Male,2.4,9.8,6.1,79.0,1.0,0.9,0.9
False,11.1,5.0,6,8.0,240.0,1.7,1.5,1.7,0.0,Female,2.8,4.8,0.0,50.0,4.0,4.1,3.9
False,21.7,5.0,3,7.6,170.0,1.9,2.3,0.2,1.4,Female,3.0,6.6,8.4,76.0,0.0,2.0,3.4
True,20.8,4.0,8,7.2,184.9,1.1,1.6,2.9,2.6,Female,6.3,1.9,0.0,53.0,16.0,4.5,3.7
True,18.9,4.0,4,7.1,211.9,1.8,1.8,4.6,0.0,Male,5.0,5.4,6.5,74.0,2.0,3.0,3.4
True,20.1,3.0,5,7.1,52.7,1.4,0.9,2.3,1.7,Male,4.7,4.5,2.5,72.0,4.0,2.7,3.1
False,17.7,3.0,9,7.2,178.1,1.5,2.0,1.0,2.5,Female,5.8,1.2,1.3,55.0,12.0,4.3,3.9
True,22.6,4.0,4,6.9,176.6,1.9,1.2,1.1,0.1,Female,2.6,5.5,5.8,80.0,6.0,2.6,3.3
